"GENE" "SCORE" "CHROM" "DEBUT" "FIN" "POS_GENE" "TAILLE" "SNPs_par_pb" "SOUCHE"
"945" "CBS815.71p_g1906:g" 0 "CBS815.71p_contig_1" 6665233 6667140 6666186.5 1908 0 "S1.PSN1217.h"
"946" "CBS815.71p_g1907:g" 0 "CBS815.71p_contig_1" 6667372 6667716 6667544 345 0 "S1.PSN1217.h"
"947" "CBS815.71p_g1908:g" 0 "CBS815.71p_contig_1" 6668787 6669044 6668915.5 258 0 "S1.PSN1217.h"
"948" "CBS815.71p_g1909:g" 0 "CBS815.71p_contig_1" 6669742 6672033 6670887.5 2292 0 "S1.PSN1217.h"
"949" "CBS815.71p_g191:g" 0 "CBS815.71p_contig_1" 680315 681990 681152.5 1676 0 "S1.PSN1217.h"
"950" "CBS815.71p_g1910:g" 0 "CBS815.71p_contig_1" 6675515 6676643 6676079 1129 0 "S1.PSN1217.h"
"951" "CBS815.71p_g1911:g" 0 "CBS815.71p_contig_1" 6677601 6680127 6678864 2527 0 "S1.PSN1217.h"
"952" "CBS815.71p_g1912:g" 0 "CBS815.71p_contig_1" 6681001 6681799 6681400 799 0 "S1.PSN1217.h"
"953" "CBS815.71p_g1913:g" 0 "CBS815.71p_contig_1" 6684125 6684616 6684370.5 492 0 "S1.PSN1217.h"
"954" "CBS815.71p_g1914:g" 0 "CBS815.71p_contig_1" 6685765 6686888 6686326.5 1124 0 "S1.PSN1217.h"
"955" "CBS815.71p_g1915:g" 0 "CBS815.71p_contig_1" 6691459 6692136 6691797.5 678 0 "S1.PSN1217.h"
"956" "CBS815.71p_g1916:g" 0 "CBS815.71p_contig_1" 6693230 6699404 6696317 6175 0 "S1.PSN1217.h"
"957" "CBS815.71p_g1917:g" 0 "CBS815.71p_contig_1" 6702239 6702763 6702501 525 0 "S1.PSN1217.h"
"958" "CBS815.71p_g1918:g" 0 "CBS815.71p_contig_1" 6703045 6704071 6703558 1027 0 "S1.PSN1217.h"
"959" "CBS815.71p_g192:g" 0 "CBS815.71p_contig_1" 682560 683397 682978.5 838 0 "S1.PSN1217.h"
"960" "CBS815.71p_g1924:g" 0 "CBS815.71p_contig_1" 6719805 6721778 6720791.5 1974 0 "S1.PSN1217.h"
"961" "CBS815.71p_g1925:g" 0 "CBS815.71p_contig_1" 6722200 6723053 6722626.5 854 0 "S1.PSN1217.h"
"962" "CBS815.71p_g1926:g" 0 "CBS815.71p_contig_1" 6723868 6725430 6724649 1563 0 "S1.PSN1217.h"
"963" "CBS815.71p_g1927:g" 0 "CBS815.71p_contig_1" 6730826 6732378 6731602 1553 0 "S1.PSN1217.h"
"964" "CBS815.71p_g1928:g" 0 "CBS815.71p_contig_1" 6732981 6734925 6733953 1945 0 "S1.PSN1217.h"
"965" "CBS815.71p_g1929:g" 0 "CBS815.71p_contig_1" 6735282 6737325 6736303.5 2044 0 "S1.PSN1217.h"
"966" "CBS815.71p_g193:g" 0 "CBS815.71p_contig_1" 684134 685776 684955 1643 0 "S1.PSN1217.h"
"967" "CBS815.71p_g1930:g" 0 "CBS815.71p_contig_1" 6739091 6740476 6739783.5 1386 0 "S1.PSN1217.h"
"968" "CBS815.71p_g1931:g" 0 "CBS815.71p_contig_1" 6740679 6741892 6741285.5 1214 0 "S1.PSN1217.h"
"969" "CBS815.71p_g1932:g" 0 "CBS815.71p_contig_1" 6742637 6743894 6743265.5 1258 0 "S1.PSN1217.h"
"970" "CBS815.71p_g1933:g" 0 "CBS815.71p_contig_1" 6747531 6749659 6748595 2129 0 "S1.PSN1217.h"
"971" "CBS815.71p_g1934:g" 0 "CBS815.71p_contig_1" 6750530 6751072 6750801 543 0 "S1.PSN1217.h"
"972" "CBS815.71p_g1935:g" 0 "CBS815.71p_contig_1" 6751364 6752422 6751893 1059 0 "S1.PSN1217.h"
"973" "CBS815.71p_g1936:g" 0 "CBS815.71p_contig_1" 6752961 6753918 6753439.5 958 0 "S1.PSN1217.h"
"974" "CBS815.71p_g1937:g" 0 "CBS815.71p_contig_1" 6755914 6756865 6756389.5 952 0 "S1.PSN1217.h"
"975" "CBS815.71p_g1938:g" 0 "CBS815.71p_contig_1" 6758997 6760256 6759626.5 1260 0 "S1.PSN1217.h"
"976" "CBS815.71p_g1939:g" 0 "CBS815.71p_contig_1" 6766551 6768440 6767495.5 1890 0 "S1.PSN1217.h"
"977" "CBS815.71p_g194:g" 0 "CBS815.71p_contig_1" 688365 689171 688768 807 0 "S1.PSN1217.h"
"978" "CBS815.71p_g1940:g" 0 "CBS815.71p_contig_1" 6770368 6771550 6770959 1183 0 "S1.PSN1217.h"
"979" "CBS815.71p_g1941:g" 0 "CBS815.71p_contig_1" 6772638 6773436 6773037 799 0 "S1.PSN1217.h"
"980" "CBS815.71p_g1942:g" 0 "CBS815.71p_contig_1" 6773781 6775165 6774473 1385 0 "S1.PSN1217.h"
"981" "CBS815.71p_g1943:g" 0 "CBS815.71p_contig_1" 6775477 6779334 6777405.5 3858 0 "S1.PSN1217.h"
"982" "CBS815.71p_g1944:g" 0 "CBS815.71p_contig_1" 6780088 6780882 6780485 795 0 "S1.PSN1217.h"
"983" "CBS815.71p_g1945:g" 0 "CBS815.71p_contig_1" 6781926 6782744 6782335 819 0 "S1.PSN1217.h"
"984" "CBS815.71p_g1946:g" 0 "CBS815.71p_contig_1" 6787097 6788393 6787745 1297 0 "S1.PSN1217.h"
"985" "CBS815.71p_g1947:g" 0 "CBS815.71p_contig_1" 6789890 6790915 6790402.5 1026 0 "S1.PSN1217.h"
"986" "CBS815.71p_g1948:g" 0 "CBS815.71p_contig_1" 6791342 6791883 6791612.5 542 0 "S1.PSN1217.h"
"987" "CBS815.71p_g1949:g" 0 "CBS815.71p_contig_1" 6791987 6797728 6794857.5 5742 0 "S1.PSN1217.h"
"988" "CBS815.71p_g195:g" 0 "CBS815.71p_contig_1" 690542 693103 691822.5 2562 0 "S1.PSN1217.h"
"989" "CBS815.71p_g1950:g" 0 "CBS815.71p_contig_1" 6802715 6803362 6803038.5 648 0 "S1.PSN1217.h"
"990" "CBS815.71p_g1951:g" 0 "CBS815.71p_contig_1" 6804424 6807650 6806037 3227 0 "S1.PSN1217.h"
"991" "CBS815.71p_g1952:g" 0 "CBS815.71p_contig_1" 6808759 6812324 6810541.5 3566 0 "S1.PSN1217.h"
"992" "CBS815.71p_g1955:g" 0 "CBS815.71p_contig_1" 6832627 6834260 6833443.5 1634 0 "S1.PSN1217.h"
"993" "CBS815.71p_g1959:g" 0 "CBS815.71p_contig_1" 6846120 6849342 6847731 3223 0 "S1.PSN1217.h"
"994" "CBS815.71p_g196:g" 0 "CBS815.71p_contig_1" 694689 695975 695332 1287 0 "S1.PSN1217.h"
"995" "CBS815.71p_g1960:g" 0 "CBS815.71p_contig_1" 6850538 6851512 6851025 975 0 "S1.PSN1217.h"
"996" "CBS815.71p_g1961:g" 0 "CBS815.71p_contig_1" 6853751 6854763 6854257 1013 0 "S1.PSN1217.h"
"997" "CBS815.71p_g1962:g" 0 "CBS815.71p_contig_1" 6855915 6856385 6856150 471 0 "S1.PSN1217.h"
"998" "CBS815.71p_g1963:g" 0 "CBS815.71p_contig_1" 6856603 6857145 6856874 543 0 "S1.PSN1217.h"
"999" "CBS815.71p_g1964:g" 0 "CBS815.71p_contig_1" 6860655 6865584 6863119.5 4930 0 "S1.PSN1217.h"
"1000" "CBS815.71p_g1965:g" 0 "CBS815.71p_contig_1" 6866208 6867056 6866632 849 0 "S1.PSN1217.h"
"1001" "CBS815.71p_g1967:g" 0 "CBS815.71p_contig_1" 6872501 6874099 6873300 1599 0 "S1.PSN1217.h"
"1002" "CBS815.71p_g1968:g" 0 "CBS815.71p_contig_1" 6874282 6875506 6874894 1225 0 "S1.PSN1217.h"
"1003" "CBS815.71p_g1969:g" 0 "CBS815.71p_contig_1" 6876220 6877394 6876807 1175 0 "S1.PSN1217.h"
"1004" "CBS815.71p_g197:g" 0 "CBS815.71p_contig_1" 697061 697972 697516.5 912 0 "S1.PSN1217.h"
"1005" "CBS815.71p_g1970:g" 0 "CBS815.71p_contig_1" 6879303 6881041 6880172 1739 0 "S1.PSN1217.h"
"1006" "CBS815.71p_g1971:g" 0 "CBS815.71p_contig_1" 6885035 6887230 6886132.5 2196 0 "S1.PSN1217.h"
"1007" "CBS815.71p_g1972:g" 0 "CBS815.71p_contig_1" 6888585 6889952 6889268.5 1368 0 "S1.PSN1217.h"
"1008" "CBS815.71p_g1973:g" 0 "CBS815.71p_contig_1" 6894288 6894937 6894612.5 650 0 "S1.PSN1217.h"
"1009" "CBS815.71p_g1974:g" 0 "CBS815.71p_contig_1" 6896715 6898958 6897836.5 2244 0 "S1.PSN1217.h"
"1010" "CBS815.71p_g1975:g" 0 "CBS815.71p_contig_1" 6899200 6903289 6901244.5 4090 0 "S1.PSN1217.h"
"1011" "CBS815.71p_g1976:g" 0 "CBS815.71p_contig_1" 6903736 6904994 6904365 1259 0 "S1.PSN1217.h"
"1012" "CBS815.71p_g1977:g" 0 "CBS815.71p_contig_1" 6905950 6906819 6906384.5 870 0 "S1.PSN1217.h"
"1013" "CBS815.71p_g1978:g" 0 "CBS815.71p_contig_1" 6912336 6913143 6912739.5 808 0 "S1.PSN1217.h"
"1014" "CBS815.71p_g1979:g" 0 "CBS815.71p_contig_1" 6917077 6918800 6917938.5 1724 0 "S1.PSN1217.h"
"1015" "CBS815.71p_g198:g" 0 "CBS815.71p_contig_1" 698246 698918 698582 673 0 "S1.PSN1217.h"
"1016" "CBS815.71p_g1980:g" 0 "CBS815.71p_contig_1" 6920254 6921285 6920769.5 1032 0 "S1.PSN1217.h"
"1017" "CBS815.71p_g1981:g" 0 "CBS815.71p_contig_1" 6921517 6922869 6922193 1353 0 "S1.PSN1217.h"
"1018" "CBS815.71p_g1982:g" 0 "CBS815.71p_contig_1" 6923907 6925505 6924706 1599 0 "S1.PSN1217.h"
"1019" "CBS815.71p_g1983:g" 0 "CBS815.71p_contig_1" 6926431 6927381 6926906 951 0 "S1.PSN1217.h"
"1020" "CBS815.71p_g1984:g" 0 "CBS815.71p_contig_1" 6928078 6929844 6928961 1767 0 "S1.PSN1217.h"
"1021" "CBS815.71p_g1985:g" 0 "CBS815.71p_contig_1" 6930921 6933537 6932229 2617 0 "S1.PSN1217.h"
"1022" "CBS815.71p_g1986:g" 0 "CBS815.71p_contig_1" 6936449 6937476 6936962.5 1028 0 "S1.PSN1217.h"
"1023" "CBS815.71p_g1987:g" 0 "CBS815.71p_contig_1" 6943904 6944739 6944321.5 836 0 "S1.PSN1217.h"
"1024" "CBS815.71p_g1988:g" 0 "CBS815.71p_contig_1" 6945235 6946503 6945869 1269 0 "S1.PSN1217.h"
"1025" "CBS815.71p_g1989:g" 0 "CBS815.71p_contig_1" 6948299 6951690 6949994.5 3392 0 "S1.PSN1217.h"
"1026" "CBS815.71p_g199:g" 0 "CBS815.71p_contig_1" 699427 700069 699748 643 0 "S1.PSN1217.h"
"1027" "CBS815.71p_g1990:g" 0 "CBS815.71p_contig_1" 6952254 6953762 6953008 1509 0 "S1.PSN1217.h"
"1028" "CBS815.71p_g1991:g" 0 "CBS815.71p_contig_1" 6956854 6958052 6957453 1199 0 "S1.PSN1217.h"
"1029" "CBS815.71p_g1992:g" 0 "CBS815.71p_contig_1" 6961002 6962135 6961568.5 1134 0 "S1.PSN1217.h"
"1030" "CBS815.71p_g1993:g" 0 "CBS815.71p_contig_1" 6963176 6964301 6963738.5 1126 0 "S1.PSN1217.h"
"1031" "CBS815.71p_g1994:g" 0 "CBS815.71p_contig_1" 6965372 6972059 6968715.5 6688 0 "S1.PSN1217.h"
"1032" "CBS815.71p_g1995:g" 0 "CBS815.71p_contig_1" 6972955 6980271 6976613 7317 0 "S1.PSN1217.h"
"1033" "CBS815.71p_g1996:g" 0 "CBS815.71p_contig_1" 6984235 6985799 6985017 1565 0 "S1.PSN1217.h"
"1034" "CBS815.71p_g1997:g" 0 "CBS815.71p_contig_1" 6986933 6987921 6987427 989 0 "S1.PSN1217.h"
"1035" "CBS815.71p_g1998:g" 0 "CBS815.71p_contig_1" 6989258 6990121 6989689.5 864 0 "S1.PSN1217.h"
"1036" "CBS815.71p_g1999:g" 0 "CBS815.71p_contig_1" 6990315 6992138 6991226.5 1824 0 "S1.PSN1217.h"
"1037" "CBS815.71p_g20:g" 0 "CBS815.71p_contig_1" 104620 105585 105102.5 966 0 "S1.PSN1217.h"
"1038" "CBS815.71p_g200:g" 0 "CBS815.71p_contig_1" 701540 702619 702079.5 1080 0 "S1.PSN1217.h"
"1039" "CBS815.71p_g2000:g" 0 "CBS815.71p_contig_1" 6992997 6994587 6993792 1591 0 "S1.PSN1217.h"
"1040" "CBS815.71p_g2001:g" 0 "CBS815.71p_contig_1" 6999204 6999546 6999375 343 0 "S1.PSN1217.h"
"1041" "CBS815.71p_g2002:g" 0 "CBS815.71p_contig_1" 7000105 7000868 7000486.5 764 0 "S1.PSN1217.h"
"1042" "CBS815.71p_g2003:g" 0 "CBS815.71p_contig_1" 7003780 7004161 7003970.5 382 0 "S1.PSN1217.h"
"1043" "CBS815.71p_g2004:g" 0 "CBS815.71p_contig_1" 7005840 7006797 7006318.5 958 0 "S1.PSN1217.h"
"1044" "CBS815.71p_g2005:g" 0 "CBS815.71p_contig_1" 7007614 7010356 7008985 2743 0 "S1.PSN1217.h"
"1045" "CBS815.71p_g2006:g" 0 "CBS815.71p_contig_1" 7015608 7019042 7017325 3435 0 "S1.PSN1217.h"
"1046" "CBS815.71p_g2007:g" 0 "CBS815.71p_contig_1" 7022664 7022980 7022822 317 0 "S1.PSN1217.h"
"1047" "CBS815.71p_g2008:g" 0 "CBS815.71p_contig_1" 7024983 7026616 7025799.5 1634 0 "S1.PSN1217.h"
"1048" "CBS815.71p_g2009:g" 0 "CBS815.71p_contig_1" 7027791 7028430 7028110.5 640 0 "S1.PSN1217.h"
"1049" "CBS815.71p_g201:g" 0 "CBS815.71p_contig_1" 704791 706516 705653.5 1726 0 "S1.PSN1217.h"
"1050" "CBS815.71p_g2010:g" 0 "CBS815.71p_contig_1" 7028547 7029439 7028993 893 0 "S1.PSN1217.h"
"1051" "CBS815.71p_g2011:g" 0 "CBS815.71p_contig_1" 7031614 7031967 7031790.5 354 0 "S1.PSN1217.h"
"1052" "CBS815.71p_g2012:g" 0 "CBS815.71p_contig_1" 7035001 7036491 7035746 1491 0 "S1.PSN1217.h"
"1053" "CBS815.71p_g2013:g" 0 "CBS815.71p_contig_1" 7037067 7038308 7037687.5 1242 0 "S1.PSN1217.h"
"1054" "CBS815.71p_g2014:g" 0 "CBS815.71p_contig_1" 7038845 7039969 7039407 1125 0 "S1.PSN1217.h"
"1055" "CBS815.71p_g2015:g" 0 "CBS815.71p_contig_1" 7042157 7043167 7042662 1011 0 "S1.PSN1217.h"
"1056" "CBS815.71p_g2016:g" 0 "CBS815.71p_contig_1" 7045055 7045356 7045205.5 302 0 "S1.PSN1217.h"
"1057" "CBS815.71p_g2017:g" 0 "CBS815.71p_contig_1" 7045899 7046581 7046240 683 0 "S1.PSN1217.h"
"1058" "CBS815.71p_g2018:g" 0 "CBS815.71p_contig_1" 7051352 7052326 7051839 975 0 "S1.PSN1217.h"
"1059" "CBS815.71p_g2019:g" 0 "CBS815.71p_contig_1" 7053420 7055778 7054599 2359 0 "S1.PSN1217.h"
"1060" "CBS815.71p_g202:g" 0 "CBS815.71p_contig_1" 707726 709481 708603.5 1756 0 "S1.PSN1217.h"
"1061" "CBS815.71p_g2020:g" 0 "CBS815.71p_contig_1" 7057407 7057823 7057615 417 0 "S1.PSN1217.h"
"1062" "CBS815.71p_g2021:g" 0 "CBS815.71p_contig_1" 7058208 7060727 7059467.5 2520 0 "S1.PSN1217.h"
"1063" "CBS815.71p_g2022:g" 0 "CBS815.71p_contig_1" 7062509 7064230 7063369.5 1722 0 "S1.PSN1217.h"
"1064" "CBS815.71p_g2023:g" 0 "CBS815.71p_contig_1" 7065648 7067415 7066531.5 1768 0 "S1.PSN1217.h"
"1065" "CBS815.71p_g2024:g" 0 "CBS815.71p_contig_1" 7071689 7074221 7072955 2533 0 "S1.PSN1217.h"
"1066" "CBS815.71p_g2025:g" 0 "CBS815.71p_contig_1" 7077051 7078268 7077659.5 1218 0 "S1.PSN1217.h"
"1067" "CBS815.71p_g203:g" 0 "CBS815.71p_contig_1" 710432 714191 712311.5 3760 0 "S1.PSN1217.h"
"1068" "CBS815.71p_g2031:g" 0 "CBS815.71p_contig_1" 7105100 7107088 7106094 1989 0 "S1.PSN1217.h"
"1069" "CBS815.71p_g2032:g" 0 "CBS815.71p_contig_1" 7109722 7111527 7110624.5 1806 0 "S1.PSN1217.h"
"1070" "CBS815.71p_g2033:g" 0 "CBS815.71p_contig_1" 7118094 7119453 7118773.5 1360 0 "S1.PSN1217.h"
"1071" "CBS815.71p_g2034:g" 0 "CBS815.71p_contig_1" 7120011 7120472 7120241.5 462 0 "S1.PSN1217.h"
"1072" "CBS815.71p_g2035:g" 0 "CBS815.71p_contig_1" 7121247 7123061 7122154 1815 0 "S1.PSN1217.h"
"1073" "CBS815.71p_g2036:g" 0 "CBS815.71p_contig_1" 7123794 7124467 7124130.5 674 0 "S1.PSN1217.h"
"1074" "CBS815.71p_g2037:g" 0 "CBS815.71p_contig_1" 7128500 7129492 7128996 993 0 "S1.PSN1217.h"
"1075" "CBS815.71p_g2038:g" 0 "CBS815.71p_contig_1" 7130917 7133989 7132453 3073 0 "S1.PSN1217.h"
"1076" "CBS815.71p_g2039:g" 0 "CBS815.71p_contig_1" 7134426 7136369 7135397.5 1944 0 "S1.PSN1217.h"
"1077" "CBS815.71p_g204:g" 0 "CBS815.71p_contig_1" 715352 716968 716160 1617 0 "S1.PSN1217.h"
"1078" "CBS815.71p_g2040:g" 0 "CBS815.71p_contig_1" 7137015 7138566 7137790.5 1552 0 "S1.PSN1217.h"
"1079" "CBS815.71p_g2041:g" 0 "CBS815.71p_contig_1" 7138725 7140349 7139537 1625 0 "S1.PSN1217.h"
"1080" "CBS815.71p_g2042:g" 0 "CBS815.71p_contig_1" 7147056 7148069 7147562.5 1014 0 "S1.PSN1217.h"
"1081" "CBS815.71p_g2043:g" 0 "CBS815.71p_contig_1" 7152239 7157275 7154757 5037 0 "S1.PSN1217.h"
"1082" "CBS815.71p_g2044:g" 0 "CBS815.71p_contig_1" 7159348 7160879 7160113.5 1532 0 "S1.PSN1217.h"
"1083" "CBS815.71p_g2045:g" 0 "CBS815.71p_contig_1" 7162691 7162963 7162827 273 0 "S1.PSN1217.h"
"1084" "CBS815.71p_g2046:g" 0 "CBS815.71p_contig_1" 7164763 7165368 7165065.5 606 0 "S1.PSN1217.h"
"1085" "CBS815.71p_g2047:g" 0 "CBS815.71p_contig_1" 7166094 7167537 7166815.5 1444 0 "S1.PSN1217.h"
"1086" "CBS815.71p_g2048:g" 0 "CBS815.71p_contig_1" 7169218 7175820 7172519 6603 0 "S1.PSN1217.h"
"1087" "CBS815.71p_g2049:g" 0 "CBS815.71p_contig_1" 7177424 7178148 7177786 725 0 "S1.PSN1217.h"
"1088" "CBS815.71p_g205:g" 0 "CBS815.71p_contig_1" 717500 718486 717993 987 0 "S1.PSN1217.h"
"1089" "CBS815.71p_g2050:g" 0 "CBS815.71p_contig_1" 7179949 7180539 7180244 591 0 "S1.PSN1217.h"
"1090" "CBS815.71p_g2051:g" 0 "CBS815.71p_contig_1" 7181510 7183726 7182618 2217 0 "S1.PSN1217.h"
"1091" "CBS815.71p_g2052:g" 0 "CBS815.71p_contig_1" 7184140 7185492 7184816 1353 0 "S1.PSN1217.h"
"1092" "CBS815.71p_g2053:g" 0 "CBS815.71p_contig_1" 7186320 7187395 7186857.5 1076 0 "S1.PSN1217.h"
"1093" "CBS815.71p_g2054:g" 0 "CBS815.71p_contig_1" 7188544 7192506 7190525 3963 0 "S1.PSN1217.h"
"1094" "CBS815.71p_g2055:g" 0 "CBS815.71p_contig_1" 7193479 7193937 7193708 459 0 "S1.PSN1217.h"
"1095" "CBS815.71p_g2056:g" 0 "CBS815.71p_contig_1" 7197452 7199764 7198608 2313 0 "S1.PSN1217.h"
"1096" "CBS815.71p_g2057:g" 0 "CBS815.71p_contig_1" 7202178 7202459 7202318.5 282 0 "S1.PSN1217.h"
"1097" "CBS815.71p_g2058:g" 0 "CBS815.71p_contig_1" 7205118 7205558 7205338 441 0 "S1.PSN1217.h"
"1098" "CBS815.71p_g2059:g" 0 "CBS815.71p_contig_1" 7207334 7208444 7207889 1111 0 "S1.PSN1217.h"
"1099" "CBS815.71p_g206:g" 0 "CBS815.71p_contig_1" 719911 721313 720612 1403 0 "S1.PSN1217.h"
"1100" "CBS815.71p_g2060:g" 0 "CBS815.71p_contig_1" 7208945 7211839 7210392 2895 0 "S1.PSN1217.h"
"1101" "CBS815.71p_g2061:g" 0 "CBS815.71p_contig_1" 7215348 7217995 7216671.5 2648 0 "S1.PSN1217.h"
"1102" "CBS815.71p_g2062:g" 0 "CBS815.71p_contig_1" 7228394 7229898 7229146 1505 0 "S1.PSN1217.h"
"1103" "CBS815.71p_g2063:g" 0 "CBS815.71p_contig_1" 7232830 7234241 7233535.5 1412 0 "S1.PSN1217.h"
"1104" "CBS815.71p_g2064:g" 0 "CBS815.71p_contig_1" 7235215 7236075 7235645 861 0 "S1.PSN1217.h"
"1105" "CBS815.71p_g2065:g" 0 "CBS815.71p_contig_1" 7236601 7237638 7237119.5 1038 0 "S1.PSN1217.h"
"1106" "CBS815.71p_g2066:g" 0 "CBS815.71p_contig_1" 7238117 7240257 7239187 2141 0 "S1.PSN1217.h"
"1107" "CBS815.71p_g2067:g" 0 "CBS815.71p_contig_1" 7244338 7245068 7244703 731 0 "S1.PSN1217.h"
"1108" "CBS815.71p_g2068:g" 0 "CBS815.71p_contig_1" 7246204 7246927 7246565.5 724 0 "S1.PSN1217.h"
"1109" "CBS815.71p_g207:g" 0 "CBS815.71p_contig_1" 725484 727326 726405 1843 0 "S1.PSN1217.h"
"1110" "CBS815.71p_g2073:g" 0 "CBS815.71p_contig_1" 7251003 7251823 7251413 821 0 "S1.PSN1217.h"
"1111" "CBS815.71p_g2074:g" 0 "CBS815.71p_contig_1" 7252916 7254343 7253629.5 1428 0 "S1.PSN1217.h"
"1112" "CBS815.71p_g2075:g" 0 "CBS815.71p_contig_1" 7254795 7256344 7255569.5 1550 0 "S1.PSN1217.h"
"1113" "CBS815.71p_g2076:g" 0 "CBS815.71p_contig_1" 7259036 7260709 7259872.5 1674 0 "S1.PSN1217.h"
"1114" "CBS815.71p_g2077:g" 0 "CBS815.71p_contig_1" 7262152 7262752 7262452 601 0 "S1.PSN1217.h"
"1115" "CBS815.71p_g2078:g" 0 "CBS815.71p_contig_1" 7265795 7268040 7266917.5 2246 0 "S1.PSN1217.h"
"1116" "CBS815.71p_g2079:g" 0 "CBS815.71p_contig_1" 7269472 7270915 7270193.5 1444 0 "S1.PSN1217.h"
"1117" "CBS815.71p_g208:g" 0 "CBS815.71p_contig_1" 729124 730137 729630.5 1014 0 "S1.PSN1217.h"
"1118" "CBS815.71p_g2080:g" 0 "CBS815.71p_contig_1" 7271364 7271837 7271600.5 474 0 "S1.PSN1217.h"
"1119" "CBS815.71p_g2081:g" 0 "CBS815.71p_contig_1" 7272031 7273932 7272981.5 1902 0 "S1.PSN1217.h"
"1120" "CBS815.71p_g2082:g" 0 "CBS815.71p_contig_1" 7279553 7281023 7280288 1471 0 "S1.PSN1217.h"
"1121" "CBS815.71p_g2083:g" 0 "CBS815.71p_contig_1" 7281328 7283144 7282236 1817 0 "S1.PSN1217.h"
"1122" "CBS815.71p_g2084:g" 0 "CBS815.71p_contig_1" 7283615 7284302 7283958.5 688 0 "S1.PSN1217.h"
"1123" "CBS815.71p_g2085:g" 0 "CBS815.71p_contig_1" 7285353 7287700 7286526.5 2348 0 "S1.PSN1217.h"
"1124" "CBS815.71p_g2086:g" 0 "CBS815.71p_contig_1" 7288841 7290877 7289859 2037 0 "S1.PSN1217.h"
"1125" "CBS815.71p_g2088:g" 0 "CBS815.71p_contig_1" 7298251 7298711 7298481 461 0 "S1.PSN1217.h"
"1126" "CBS815.71p_g2089:g" 0 "CBS815.71p_contig_1" 7301551 7302045 7301798 495 0 "S1.PSN1217.h"
"1127" "CBS815.71p_g209:g" 0 "CBS815.71p_contig_1" 730351 731975 731163 1625 0 "S1.PSN1217.h"
"1128" "CBS815.71p_g2090:g" 0 "CBS815.71p_contig_1" 7302343 7302903 7302623 561 0 "S1.PSN1217.h"
"1129" "CBS815.71p_g2091:g" 0 "CBS815.71p_contig_1" 7304928 7306962 7305945 2035 0 "S1.PSN1217.h"
"1130" "CBS815.71p_g2092:g" 0 "CBS815.71p_contig_1" 7307760 7308977 7308368.5 1218 0 "S1.PSN1217.h"
"1131" "CBS815.71p_g2093:g" 0 "CBS815.71p_contig_1" 7310877 7311810 7311343.5 934 0 "S1.PSN1217.h"
"1132" "CBS815.71p_g2094:g" 0 "CBS815.71p_contig_1" 7311933 7313462 7312697.5 1530 0 "S1.PSN1217.h"
"1133" "CBS815.71p_g2095:g" 0 "CBS815.71p_contig_1" 7314049 7315747 7314898 1699 0 "S1.PSN1217.h"
"1134" "CBS815.71p_g2096:g" 0 "CBS815.71p_contig_1" 7318638 7320389 7319513.5 1752 0 "S1.PSN1217.h"
"1135" "CBS815.71p_g2097:g" 0 "CBS815.71p_contig_1" 7321153 7326263 7323708 5111 0 "S1.PSN1217.h"
"1136" "CBS815.71p_g2098:g" 0 "CBS815.71p_contig_1" 7334370 7335668 7335019 1299 0 "S1.PSN1217.h"
"1137" "CBS815.71p_g2099:g" 0 "CBS815.71p_contig_1" 7335790 7337040 7336415 1251 0 "S1.PSN1217.h"
"1138" "CBS815.71p_g21:g" 0 "CBS815.71p_contig_1" 107104 110676 108890 3573 0 "S1.PSN1217.h"
"1139" "CBS815.71p_g2100:g" 0 "CBS815.71p_contig_1" 7338649 7339908 7339278.5 1260 0 "S1.PSN1217.h"
"1140" "CBS815.71p_g2101:g" 0 "CBS815.71p_contig_1" 7340335 7341426 7340880.5 1092 0 "S1.PSN1217.h"
"1141" "CBS815.71p_g2102:g" 0 "CBS815.71p_contig_1" 7342176 7343834 7343005 1659 0 "S1.PSN1217.h"
"1142" "CBS815.71p_g211:g" 0 "CBS815.71p_contig_1" 732028 735834 733931 3807 0 "S1.PSN1217.h"
"1143" "CBS815.71p_g212:g" 0 "CBS815.71p_contig_1" 737604 741694 739649 4091 0 "S1.PSN1217.h"
"1144" "CBS815.71p_g213:g" 0 "CBS815.71p_contig_1" 744665 747518 746091.5 2854 0 "S1.PSN1217.h"
"1145" "CBS815.71p_g214:g" 0 "CBS815.71p_contig_1" 749014 751702 750358 2689 0 "S1.PSN1217.h"
"1146" "CBS815.71p_g215:g" 0 "CBS815.71p_contig_1" 752860 756283 754571.5 3424 0 "S1.PSN1217.h"
"1147" "CBS815.71p_g216:g" 0 "CBS815.71p_contig_1" 757205 761402 759303.5 4198 0 "S1.PSN1217.h"
"1148" "CBS815.71p_g217:g" 0 "CBS815.71p_contig_1" 763667 765026 764346.5 1360 0 "S1.PSN1217.h"
"1149" "CBS815.71p_g218:g" 0 "CBS815.71p_contig_1" 765328 767446 766387 2119 0 "S1.PSN1217.h"
"1150" "CBS815.71p_g219:g" 0 "CBS815.71p_contig_1" 768463 769275 768869 813 0 "S1.PSN1217.h"
"1151" "CBS815.71p_g22:g" 0 "CBS815.71p_contig_1" 112221 112805 112513 585 0 "S1.PSN1217.h"
"1152" "CBS815.71p_g220:g" 0 "CBS815.71p_contig_1" 770176 773290 771733 3115 0 "S1.PSN1217.h"
