"GENE" "SCORE" "CHROM" "DEBUT" "FIN" "POS_GENE" "TAILLE" "SNPs_par_pb" "SOUCHE"
"5203" "CBS815.71p_g5621:g" 0 "CBS815.71p_contig_4" 3343220 3344551 3343885.5 1332 0 "S10.PSN684.h"
"5204" "CBS815.71p_g5622:g" 0 "CBS815.71p_contig_4" 3346073 3347445 3346759 1373 0 "S10.PSN684.h"
"5205" "CBS815.71p_g5623:g" 0 "CBS815.71p_contig_4" 3351216 3352158 3351687 943 0 "S10.PSN684.h"
"5206" "CBS815.71p_g5624:g" 0 "CBS815.71p_contig_4" 3369474 3371514 3370494 2041 0 "S10.PSN684.h"
"5207" "CBS815.71p_g5625:g" 0 "CBS815.71p_contig_4" 3373420 3375777 3374598.5 2358 0 "S10.PSN684.h"
"5208" "CBS815.71p_g5626:g" 0 "CBS815.71p_contig_4" 3382271 3383227 3382749 957 0 "S10.PSN684.h"
"5209" "CBS815.71p_g5627:g" 0 "CBS815.71p_contig_4" 3384688 3387073 3385880.5 2386 0 "S10.PSN684.h"
"5210" "CBS815.71p_g5628:g" 0 "CBS815.71p_contig_4" 3388299 3389455 3388877 1157 0 "S10.PSN684.h"
"5211" "CBS815.71p_g5634:g" 0 "CBS815.71p_contig_4" 3410148 3410399 3410273.5 252 0 "S10.PSN684.h"
"5212" "CBS815.71p_g5635:g" 0 "CBS815.71p_contig_4" 3411503 3415609 3413556 4107 0 "S10.PSN684.h"
"5213" "CBS815.71p_g5636:g" 0 "CBS815.71p_contig_4" 3417757 3419145 3418451 1389 0 "S10.PSN684.h"
"5214" "CBS815.71p_g5637:g" 0 "CBS815.71p_contig_4" 3419332 3423505 3421418.5 4174 0 "S10.PSN684.h"
"5215" "CBS815.71p_g5638:g" 0 "CBS815.71p_contig_4" 3424166 3425107 3424636.5 942 0 "S10.PSN684.h"
"5216" "CBS815.71p_g5639:g" 0 "CBS815.71p_contig_4" 3425209 3426256 3425732.5 1048 0 "S10.PSN684.h"
"5217" "CBS815.71p_g5640:g" 0 "CBS815.71p_contig_4" 3426500 3427406 3426953 907 0 "S10.PSN684.h"
"5218" "CBS815.71p_g5641:g" 0 "CBS815.71p_contig_4" 3428470 3429556 3429013 1087 0 "S10.PSN684.h"
"5219" "CBS815.71p_g5642:g" 0 "CBS815.71p_contig_4" 3429643 3430749 3430196 1107 0 "S10.PSN684.h"
"5220" "CBS815.71p_g5643:g" 0 "CBS815.71p_contig_4" 3431558 3433030 3432294 1473 0 "S10.PSN684.h"
"5221" "CBS815.71p_g5644:g" 0 "CBS815.71p_contig_4" 3434070 3434598 3434334 529 0 "S10.PSN684.h"
"5222" "CBS815.71p_g5645:g" 0 "CBS815.71p_contig_4" 3435610 3437306 3436458 1697 0 "S10.PSN684.h"
"5223" "CBS815.71p_g5646:g" 0 "CBS815.71p_contig_4" 3438411 3439189 3438800 779 0 "S10.PSN684.h"
"5224" "CBS815.71p_g5647:g" 0 "CBS815.71p_contig_4" 3439518 3440507 3440012.5 990 0 "S10.PSN684.h"
"5225" "CBS815.71p_g5648:g" 0 "CBS815.71p_contig_4" 3441995 3442279 3442137 285 0 "S10.PSN684.h"
"5226" "CBS815.71p_g5649:g" 0 "CBS815.71p_contig_4" 3447745 3448517 3448131 773 0 "S10.PSN684.h"
"5227" "CBS815.71p_g5650:g" 0 "CBS815.71p_contig_4" 3451882 3453449 3452665.5 1568 0 "S10.PSN684.h"
"5228" "CBS815.71p_g5651:g" 0 "CBS815.71p_contig_4" 3456009 3458361 3457185 2353 0 "S10.PSN684.h"
"5229" "CBS815.71p_g5652:g" 0 "CBS815.71p_contig_4" 3459779 3460410 3460094.5 632 0 "S10.PSN684.h"
"5230" "CBS815.71p_g5653:g" 0 "CBS815.71p_contig_4" 3462776 3464896 3463836 2121 0 "S10.PSN684.h"
"5231" "CBS815.71p_g5654:g" 0 "CBS815.71p_contig_4" 3465988 3467120 3466554 1133 0 "S10.PSN684.h"
"5232" "CBS815.71p_g5655:g" 0 "CBS815.71p_contig_4" 3468416 3469137 3468776.5 722 0 "S10.PSN684.h"
"5233" "CBS815.71p_g5656:g" 0 "CBS815.71p_contig_4" 3470128 3471165 3470646.5 1038 0 "S10.PSN684.h"
"5234" "CBS815.71p_g5657:g" 0 "CBS815.71p_contig_4" 3471310 3472098 3471704 789 0 "S10.PSN684.h"
"5235" "CBS815.71p_g5658:g" 0 "CBS815.71p_contig_4" 3473268 3474053 3473660.5 786 0 "S10.PSN684.h"
"5236" "CBS815.71p_g5659:g" 0 "CBS815.71p_contig_4" 3474988 3476097 3475542.5 1110 0 "S10.PSN684.h"
"5237" "CBS815.71p_g5660:g" 0 "CBS815.71p_contig_4" 3477041 3480608 3478824.5 3568 0 "S10.PSN684.h"
"5238" "CBS815.71p_g5661:g" 0 "CBS815.71p_contig_4" 3482182 3484527 3483354.5 2346 0 "S10.PSN684.h"
"5239" "CBS815.71p_g5662:g" 0 "CBS815.71p_contig_4" 3491428 3492075 3491751.5 648 0 "S10.PSN684.h"
"5240" "CBS815.71p_g5663:g" 0 "CBS815.71p_contig_4" 3493380 3496011 3494695.5 2632 0 "S10.PSN684.h"
"5241" "CBS815.71p_g5664:g" 0 "CBS815.71p_contig_4" 3498646 3502735 3500690.5 4090 0 "S10.PSN684.h"
"5242" "CBS815.71p_g5665:g" 0 "CBS815.71p_contig_4" 3505049 3505647 3505348 599 0 "S10.PSN684.h"
"5243" "CBS815.71p_g5666:g" 10 "CBS815.71p_contig_4" 3506492 3509886 3508189 3395 0.00294550810014728 "S10.PSN684.h"
"5244" "CBS815.71p_g5667:g" 0 "CBS815.71p_contig_4" 3516716 3517517 3517116.5 802 0 "S10.PSN684.h"
"5245" "CBS815.71p_g5668:g" 0 "CBS815.71p_contig_4" 3517779 3519402 3518590.5 1624 0 "S10.PSN684.h"
"5246" "CBS815.71p_g5669:g" 0 "CBS815.71p_contig_4" 3520801 3522087 3521444 1287 0 "S10.PSN684.h"
"5247" "CBS815.71p_g5670:g" 0 "CBS815.71p_contig_4" 3523976 3524525 3524250.5 550 0 "S10.PSN684.h"
"5248" "CBS815.71p_g5671:g" 0 "CBS815.71p_contig_4" 3525324 3527608 3526466 2285 0 "S10.PSN684.h"
"5249" "CBS815.71p_g5672:g" 0 "CBS815.71p_contig_4" 3527687 3528878 3528282.5 1192 0 "S10.PSN684.h"
"5250" "CBS815.71p_g5673:g" 0 "CBS815.71p_contig_4" 3529564 3531511 3530537.5 1948 0 "S10.PSN684.h"
"5251" "CBS815.71p_g5674:g" 0 "CBS815.71p_contig_4" 3534497 3536832 3535664.5 2336 0 "S10.PSN684.h"
"5252" "CBS815.71p_g5676:g" 0 "CBS815.71p_contig_4" 3543592 3546560 3545076 2969 0 "S10.PSN684.h"
"5253" "CBS815.71p_g5677:g" 0 "CBS815.71p_contig_4" 3548650 3551279 3549964.5 2630 0 "S10.PSN684.h"
"5254" "CBS815.71p_g5678:g" 0 "CBS815.71p_contig_4" 3564511 3566104 3565307.5 1594 0 "S10.PSN684.h"
"5255" "CBS815.71p_g5679:g" 0 "CBS815.71p_contig_4" 3568069 3569939 3569004 1871 0 "S10.PSN684.h"
"5256" "CBS815.71p_g5680:g" 0 "CBS815.71p_contig_4" 3572843 3574452 3573647.5 1610 0 "S10.PSN684.h"
"5257" "CBS815.71p_g5681:g" 0 "CBS815.71p_contig_4" 3576918 3581554 3579236 4637 0 "S10.PSN684.h"
"5258" "CBS815.71p_g5682:g" 0 "CBS815.71p_contig_4" 3585122 3586455 3585788.5 1334 0 "S10.PSN684.h"
"5259" "CBS815.71p_g5683:g" 0 "CBS815.71p_contig_4" 3586876 3587746 3587311 871 0 "S10.PSN684.h"
"5260" "CBS815.71p_g5684:g" 0 "CBS815.71p_contig_4" 3588136 3588678 3588407 543 0 "S10.PSN684.h"
"5261" "CBS815.71p_g5685:g" 0 "CBS815.71p_contig_4" 3589531 3592220 3590875.5 2690 0 "S10.PSN684.h"
"5262" "CBS815.71p_g5686:g" 0 "CBS815.71p_contig_4" 3592389 3593098 3592743.5 710 0 "S10.PSN684.h"
"5263" "CBS815.71p_g5687:g" 0 "CBS815.71p_contig_4" 3594405 3594964 3594684.5 560 0 "S10.PSN684.h"
"5264" "CBS815.71p_g5688:g" 0 "CBS815.71p_contig_4" 3595173 3596400 3595786.5 1228 0 "S10.PSN684.h"
"5265" "CBS815.71p_g5689:g" 0 "CBS815.71p_contig_4" 3597198 3598623 3597910.5 1426 0 "S10.PSN684.h"
"5266" "CBS815.71p_g5690:g" 0 "CBS815.71p_contig_4" 3599934 3601955 3600944.5 2022 0 "S10.PSN684.h"
"5267" "CBS815.71p_g5691:g" 0 "CBS815.71p_contig_4" 3602330 3603858 3603094 1529 0 "S10.PSN684.h"
"5268" "CBS815.71p_g5692:g" 0 "CBS815.71p_contig_4" 3604176 3605315 3604745.5 1140 0 "S10.PSN684.h"
"5269" "CBS815.71p_g5693:g" 0 "CBS815.71p_contig_4" 3605544 3607493 3606518.5 1950 0 "S10.PSN684.h"
"5270" "CBS815.71p_g5694:g" 0 "CBS815.71p_contig_4" 3608624 3609190 3608907 567 0 "S10.PSN684.h"
"5271" "CBS815.71p_g5695:g" 0 "CBS815.71p_contig_4" 3609213 3609725 3609469 513 0 "S10.PSN684.h"
"5272" "CBS815.71p_g5696:g" 0 "CBS815.71p_contig_4" 3611289 3613439 3612364 2151 0 "S10.PSN684.h"
"5273" "CBS815.71p_g5697:g" 0 "CBS815.71p_contig_4" 3615516 3616960 3616238 1445 0 "S10.PSN684.h"
"5274" "CBS815.71p_g5698:g" 0 "CBS815.71p_contig_4" 3617434 3618742 3618088 1309 0 "S10.PSN684.h"
"5275" "CBS815.71p_g5699:g" 0 "CBS815.71p_contig_4" 3620793 3622632 3621712.5 1840 0 "S10.PSN684.h"
"5276" "CBS815.71p_g5700:g" 0 "CBS815.71p_contig_4" 3624111 3624931 3624521 821 0 "S10.PSN684.h"
"5277" "CBS815.71p_g5701:g" 0 "CBS815.71p_contig_4" 3625397 3626359 3625878 963 0 "S10.PSN684.h"
"5278" "CBS815.71p_g5702:g" 0 "CBS815.71p_contig_4" 3627232 3628357 3627794.5 1126 0 "S10.PSN684.h"
"5279" "CBS815.71p_g5703:g" 0 "CBS815.71p_contig_4" 3629760 3630188 3629974 429 0 "S10.PSN684.h"
"5280" "CBS815.71p_g5704:g" 0 "CBS815.71p_contig_4" 3630960 3632191 3631575.5 1232 0 "S10.PSN684.h"
"5281" "CBS815.71p_g5705:g" 0 "CBS815.71p_contig_4" 3632468 3632884 3632676 417 0 "S10.PSN684.h"
"5282" "CBS815.71p_g5706:g" 0 "CBS815.71p_contig_4" 3633668 3634657 3634162.5 990 0 "S10.PSN684.h"
"5283" "CBS815.71p_g5707:g" 0 "CBS815.71p_contig_4" 3635836 3637931 3636883.5 2096 0 "S10.PSN684.h"
"5284" "CBS815.71p_g5708:g" 0 "CBS815.71p_contig_4" 3639099 3642275 3640687 3177 0 "S10.PSN684.h"
"5285" "CBS815.71p_g5709:g" 0 "CBS815.71p_contig_4" 3642710 3643612 3643161 903 0 "S10.PSN684.h"
"5286" "CBS815.71p_g5710:g" 0 "CBS815.71p_contig_4" 3646026 3648160 3647093 2135 0 "S10.PSN684.h"
"5287" "CBS815.71p_g5711:g" 0 "CBS815.71p_contig_4" 3649879 3652158 3651018.5 2280 0 "S10.PSN684.h"
"5288" "CBS815.71p_g5712:g" 0 "CBS815.71p_contig_4" 3653364 3655565 3654464.5 2202 0 "S10.PSN684.h"
"5289" "CBS815.71p_g5713:g" 0 "CBS815.71p_contig_4" 3656279 3657400 3656839.5 1122 0 "S10.PSN684.h"
"5290" "CBS815.71p_g5714:g" 0 "CBS815.71p_contig_4" 3657773 3659766 3658769.5 1994 0 "S10.PSN684.h"
"5291" "CBS815.71p_g5715:g" 0 "CBS815.71p_contig_4" 3659771 3660559 3660165 789 0 "S10.PSN684.h"
"5292" "CBS815.71p_g5716:g" 0 "CBS815.71p_contig_4" 3666223 3667216 3666719.5 994 0 "S10.PSN684.h"
"5293" "CBS815.71p_g5717:g" 0 "CBS815.71p_contig_4" 3668507 3669695 3669101 1189 0 "S10.PSN684.h"
"5294" "CBS815.71p_g5718:g" 0 "CBS815.71p_contig_4" 3670842 3672502 3671672 1661 0 "S10.PSN684.h"
"5295" "CBS815.71p_g5719:g" 0 "CBS815.71p_contig_4" 3672905 3673324 3673114.5 420 0 "S10.PSN684.h"
"5296" "CBS815.71p_g5720:g" 0 "CBS815.71p_contig_4" 3673640 3674464 3674052 825 0 "S10.PSN684.h"
"5297" "CBS815.71p_g5721:g" 0 "CBS815.71p_contig_4" 3674977 3677247 3676112 2271 0 "S10.PSN684.h"
"5298" "CBS815.71p_g5722:g" 0 "CBS815.71p_contig_4" 3678103 3679955 3679029 1853 0 "S10.PSN684.h"
"5299" "CBS815.71p_g5723:g" 0 "CBS815.71p_contig_4" 3680122 3681350 3680736 1229 0 "S10.PSN684.h"
"5300" "CBS815.71p_g5727:g" 0 "CBS815.71p_contig_4" 3714614 3719706 3717160 5093 0 "S10.PSN684.h"
"5301" "CBS815.71p_g5728:g" 0 "CBS815.71p_contig_4" 3719837 3720996 3720416.5 1160 0 "S10.PSN684.h"
"5302" "CBS815.71p_g5729:g" 0 "CBS815.71p_contig_4" 3723298 3724767 3724032.5 1470 0 "S10.PSN684.h"
"5303" "CBS815.71p_g5730:g" 0 "CBS815.71p_contig_4" 3727316 3729215 3728265.5 1900 0 "S10.PSN684.h"
"5304" "CBS815.71p_g5731:g" 0 "CBS815.71p_contig_4" 3736290 3737120 3736705 831 0 "S10.PSN684.h"
"5305" "CBS815.71p_g5732:g" 0 "CBS815.71p_contig_4" 3737912 3738241 3738076.5 330 0 "S10.PSN684.h"
"5306" "CBS815.71p_g5733:g" 0 "CBS815.71p_contig_4" 3738515 3741398 3739956.5 2884 0 "S10.PSN684.h"
"5307" "CBS815.71p_g5734:g" 0 "CBS815.71p_contig_4" 3745029 3746732 3745880.5 1704 0 "S10.PSN684.h"
"5308" "CBS815.71p_g5735:g" 0 "CBS815.71p_contig_4" 3753887 3754250 3754068.5 364 0 "S10.PSN684.h"
"5309" "CBS815.71p_g5736:g" 0 "CBS815.71p_contig_4" 3755097 3756546 3755821.5 1450 0 "S10.PSN684.h"
"5310" "CBS815.71p_g5737:g" 0 "CBS815.71p_contig_4" 3758256 3759824 3759040 1569 0 "S10.PSN684.h"
"5311" "CBS815.71p_g5738:g" 0 "CBS815.71p_contig_4" 3763438 3764064 3763751 627 0 "S10.PSN684.h"
"5312" "CBS815.71p_g5739:g" 0 "CBS815.71p_contig_4" 3765248 3767354 3766301 2107 0 "S10.PSN684.h"
"5313" "CBS815.71p_g5740:g" 0 "CBS815.71p_contig_4" 3767639 3768373 3768006 735 0 "S10.PSN684.h"
"5314" "CBS815.71p_g5741:g" 0 "CBS815.71p_contig_4" 3768718 3769620 3769169 903 0 "S10.PSN684.h"
"5315" "CBS815.71p_g5742:g" 0 "CBS815.71p_contig_4" 3772033 3772768 3772400.5 736 0 "S10.PSN684.h"
"5316" "CBS815.71p_g5743:g" 0 "CBS815.71p_contig_4" 3772797 3773384 3773090.5 588 0 "S10.PSN684.h"
"5317" "CBS815.71p_g5744:g" 0 "CBS815.71p_contig_4" 3773872 3775697 3774784.5 1826 0 "S10.PSN684.h"
"5318" "CBS815.71p_g5745:g" 0 "CBS815.71p_contig_4" 3779002 3779918 3779460 917 0 "S10.PSN684.h"
"5319" "CBS815.71p_g5746:g" 0 "CBS815.71p_contig_4" 3780334 3782043 3781188.5 1710 0 "S10.PSN684.h"
"5320" "CBS815.71p_g5747:g" 0 "CBS815.71p_contig_4" 3782216 3783769 3782992.5 1554 0 "S10.PSN684.h"
"5321" "CBS815.71p_g5748:g" 0 "CBS815.71p_contig_4" 3784269 3784607 3784438 339 0 "S10.PSN684.h"
"5322" "CBS815.71p_g5749:g" 0 "CBS815.71p_contig_4" 3784914 3786014 3785464 1101 0 "S10.PSN684.h"
"5323" "CBS815.71p_g5750:g" 0 "CBS815.71p_contig_4" 3787605 3788945 3788275 1341 0 "S10.PSN684.h"
"5324" "CBS815.71p_g5751:g" 0 "CBS815.71p_contig_4" 3789586 3791426 3790506 1841 0 "S10.PSN684.h"
"5325" "CBS815.71p_g5752:g" 0 "CBS815.71p_contig_4" 3792430 3794257 3793343.5 1828 0 "S10.PSN684.h"
"5326" "CBS815.71p_g5753:g" 0 "CBS815.71p_contig_4" 3795183 3795876 3795529.5 694 0 "S10.PSN684.h"
"5327" "CBS815.71p_g5755:g" 0 "CBS815.71p_contig_4" 3797115 3801808 3799461.5 4694 0 "S10.PSN684.h"
"5328" "CBS815.71p_g5756:g" 0 "CBS815.71p_contig_4" 3802472 3805066 3803769 2595 0 "S10.PSN684.h"
"5329" "CBS815.71p_g5757:g" 0 "CBS815.71p_contig_4" 3805119 3807354 3806236.5 2236 0 "S10.PSN684.h"
"5330" "CBS815.71p_g5758:g" 0 "CBS815.71p_contig_4" 3809708 3810123 3809915.5 416 0 "S10.PSN684.h"
"5331" "CBS815.71p_g5759:g" 0 "CBS815.71p_contig_4" 3813137 3813660 3813398.5 524 0 "S10.PSN684.h"
"5332" "CBS815.71p_g5760:g" 0 "CBS815.71p_contig_4" 3814080 3815961 3815020.5 1882 0 "S10.PSN684.h"
"5333" "CBS815.71p_g5761:g" 0 "CBS815.71p_contig_4" 3816398 3817442 3816920 1045 0 "S10.PSN684.h"
"5334" "CBS815.71p_g5762:g" 0 "CBS815.71p_contig_4" 3820505 3821911 3821208 1407 0 "S10.PSN684.h"
"5335" "CBS815.71p_g5763:g" 0 "CBS815.71p_contig_4" 3824360 3824950 3824655 591 0 "S10.PSN684.h"
"5336" "CBS815.71p_g5764:g" 0 "CBS815.71p_contig_4" 3825062 3826302 3825682 1241 0 "S10.PSN684.h"
"5337" "CBS815.71p_g5765:g" 0 "CBS815.71p_contig_4" 3829538 3830671 3830104.5 1134 0 "S10.PSN684.h"
"5338" "CBS815.71p_g5766:g" 0 "CBS815.71p_contig_4" 3833084 3835006 3834045 1923 0 "S10.PSN684.h"
"5339" "CBS815.71p_g5767:g" 0 "CBS815.71p_contig_4" 3836135 3837721 3836928 1587 0 "S10.PSN684.h"
"5340" "CBS815.71p_g5768:g" 0 "CBS815.71p_contig_4" 3838236 3838961 3838598.5 726 0 "S10.PSN684.h"
"5341" "CBS815.71p_g5769:g" 0 "CBS815.71p_contig_4" 3839116 3840705 3839910.5 1590 0 "S10.PSN684.h"
"5342" "CBS815.71p_g5770:g" 0 "CBS815.71p_contig_4" 3841713 3843248 3842480.5 1536 0 "S10.PSN684.h"
"5343" "CBS815.71p_g5771:g" 0 "CBS815.71p_contig_4" 3845242 3846816 3846029 1575 0 "S10.PSN684.h"
"5344" "CBS815.71p_g5773:g" 0 "CBS815.71p_contig_4" 3852478 3853184 3852831 707 0 "S10.PSN684.h"
"5345" "CBS815.71p_g5774:g" 0 "CBS815.71p_contig_4" 3854153 3855448 3854800.5 1296 0 "S10.PSN684.h"
"5346" "CBS815.71p_g5775:g" 0 "CBS815.71p_contig_4" 3856221 3857322 3856771.5 1102 0 "S10.PSN684.h"
"5347" "CBS815.71p_g5776:g" 0 "CBS815.71p_contig_4" 3857623 3857998 3857810.5 376 0 "S10.PSN684.h"
"5348" "CBS815.71p_g5777:g" 0 "CBS815.71p_contig_4" 3860754 3862052 3861403 1299 0 "S10.PSN684.h"
"5349" "CBS815.71p_g5782:g" 0 "CBS815.71p_contig_4" 3888256 3888840 3888548 585 0 "S10.PSN684.h"
"5350" "CBS815.71p_g5783:g" 0 "CBS815.71p_contig_4" 3892455 3892679 3892567 225 0 "S10.PSN684.h"
"5351" "CBS815.71p_g5784:g" 0 "CBS815.71p_contig_4" 3894596 3895792 3895194 1197 0 "S10.PSN684.h"
"5352" "CBS815.71p_g5785:g" 0 "CBS815.71p_contig_4" 3901719 3903071 3902395 1353 0 "S10.PSN684.h"
"5353" "CBS815.71p_g5786:g" 0 "CBS815.71p_contig_4" 3903782 3905581 3904681.5 1800 0 "S10.PSN684.h"
"5354" "CBS815.71p_g5787:g" 0 "CBS815.71p_contig_4" 3905663 3906529 3906096 867 0 "S10.PSN684.h"
"5355" "CBS815.71p_g5788:g" 0 "CBS815.71p_contig_4" 3907521 3908468 3907994.5 948 0 "S10.PSN684.h"
"5356" "CBS815.71p_g5789:g" 0 "CBS815.71p_contig_4" 3908833 3910396 3909614.5 1564 0 "S10.PSN684.h"
"5357" "CBS815.71p_g5791:g" 0 "CBS815.71p_contig_4" 3913730 3914182 3913956 453 0 "S10.PSN684.h"
"5358" "CBS815.71p_g5792:g" 0 "CBS815.71p_contig_4" 3914222 3916970 3915596 2749 0 "S10.PSN684.h"
"5359" "CBS815.71p_g5794:g" 0 "CBS815.71p_contig_4" 3924062 3925388 3924725 1327 0 "S10.PSN684.h"
"5360" "CBS815.71p_g5795:g" 0 "CBS815.71p_contig_4" 3926233 3927390 3926811.5 1158 0 "S10.PSN684.h"
"5361" "CBS815.71p_g5796:g" 0 "CBS815.71p_contig_4" 3929135 3934901 3932018 5767 0 "S10.PSN684.h"
"5362" "CBS815.71p_g5797:g" 0 "CBS815.71p_contig_4" 3936331 3938610 3937470.5 2280 0 "S10.PSN684.h"
"5363" "CBS815.71p_g5799:g" 0 "CBS815.71p_contig_4" 3940793 3942139 3941466 1347 0 "S10.PSN684.h"
"5364" "CBS815.71p_g5800:g" 0 "CBS815.71p_contig_4" 3943038 3946506 3944772 3469 0 "S10.PSN684.h"
"5365" "CBS815.71p_g5801:g" 0 "CBS815.71p_contig_4" 3951059 3951842 3951450.5 784 0 "S10.PSN684.h"
"5366" "CBS815.71p_g5802:g" 0 "CBS815.71p_contig_4" 3951873 3964607 3958240 12735 0 "S10.PSN684.h"
"5367" "CBS815.71p_g5803:g" 0 "CBS815.71p_contig_4" 3966125 3967210 3966667.5 1086 0 "S10.PSN684.h"
"5368" "CBS815.71p_g5804:g" 0 "CBS815.71p_contig_4" 3967718 3969040 3968379 1323 0 "S10.PSN684.h"
"5369" "CBS815.71p_g5805:g" 0 "CBS815.71p_contig_4" 3969547 3970032 3969789.5 486 0 "S10.PSN684.h"
"5370" "CBS815.71p_g5806:g" 0 "CBS815.71p_contig_4" 3970617 3971003 3970810 387 0 "S10.PSN684.h"
"5371" "CBS815.71p_g5807:g" 0 "CBS815.71p_contig_4" 3974538 3976315 3975426.5 1778 0 "S10.PSN684.h"
"5372" "CBS815.71p_g5808:g" 0 "CBS815.71p_contig_4" 3976848 3978137 3977492.5 1290 0 "S10.PSN684.h"
"5373" "CBS815.71p_g5809:g" 0 "CBS815.71p_contig_4" 3978206 3978496 3978351 291 0 "S10.PSN684.h"
"5374" "CBS815.71p_g5819:g" 0 "CBS815.71p_contig_4" 4024143 4025537 4024840 1395 0 "S10.PSN684.h"
"5375" "CBS815.71p_g5820:g" 0 "CBS815.71p_contig_4" 4029585 4031818 4030701.5 2234 0 "S10.PSN684.h"
"5376" "CBS815.71p_g5821:g" 0 "CBS815.71p_contig_4" 4031966 4033838 4032902 1873 0 "S10.PSN684.h"
"5377" "CBS815.71p_g5822:g" 0 "CBS815.71p_contig_4" 4034429 4035525 4034977 1097 0 "S10.PSN684.h"
"5378" "CBS815.71p_g5823:g" 0 "CBS815.71p_contig_4" 4037999 4039292 4038645.5 1294 0 "S10.PSN684.h"
"5379" "CBS815.71p_g5824:g" 1 "CBS815.71p_contig_4" 4039850 4041055 4040452.5 1206 0.000829187396351575 "S10.PSN684.h"
"5380" "CBS815.71p_g5825:g" 0 "CBS815.71p_contig_4" 4041283 4041852 4041567.5 570 0 "S10.PSN684.h"
"5381" "CBS815.71p_g5826:g" 0 "CBS815.71p_contig_4" 4043244 4044504 4043874 1261 0 "S10.PSN684.h"
"5382" "CBS815.71p_g5827:g" 0 "CBS815.71p_contig_4" 4045102 4047283 4046192.5 2182 0 "S10.PSN684.h"
"5383" "CBS815.71p_g5828:g" 0 "CBS815.71p_contig_4" 4047980 4049460 4048720 1481 0 "S10.PSN684.h"
"5384" "CBS815.71p_g5829:g" 0 "CBS815.71p_contig_4" 4049847 4051538 4050692.5 1692 0 "S10.PSN684.h"
"5385" "CBS815.71p_g5830:g" 0 "CBS815.71p_contig_4" 4052310 4053386 4052848 1077 0 "S10.PSN684.h"
"5386" "CBS815.71p_g5831:g" 0 "CBS815.71p_contig_4" 4053611 4054111 4053861 501 0 "S10.PSN684.h"
"5387" "CBS815.71p_g5832:g" 0 "CBS815.71p_contig_4" 4055136 4059107 4057121.5 3972 0 "S10.PSN684.h"
"5388" "CBS815.71p_g5833:g" 0 "CBS815.71p_contig_4" 4059948 4060636 4060292 689 0 "S10.PSN684.h"
"5389" "CBS815.71p_g5834:g" 0 "CBS815.71p_contig_4" 4063000 4064131 4063565.5 1132 0 "S10.PSN684.h"
"5390" "CBS815.71p_g5835:g" 0 "CBS815.71p_contig_4" 4065050 4065640 4065345 591 0 "S10.PSN684.h"
"5391" "CBS815.71p_g5836:g" 0 "CBS815.71p_contig_4" 4066225 4070273 4068249 4049 0 "S10.PSN684.h"
"5392" "CBS815.71p_g5837:g" 0 "CBS815.71p_contig_4" 4071702 4072775 4072238.5 1074 0 "S10.PSN684.h"
"5393" "CBS815.71p_g5838:g" 0 "CBS815.71p_contig_4" 4080067 4081531 4080799 1465 0 "S10.PSN684.h"
"5394" "CBS815.71p_g5839:g" 0 "CBS815.71p_contig_4" 4088505 4090045 4089275 1541 0 "S10.PSN684.h"
"5395" "CBS815.71p_g5840:g" 0 "CBS815.71p_contig_4" 4090524 4091497 4091010.5 974 0 "S10.PSN684.h"
"5396" "CBS815.71p_g5841:g" 0 "CBS815.71p_contig_4" 4095310 4095963 4095636.5 654 0 "S10.PSN684.h"
"5397" "CBS815.71p_g5842:g" 0 "CBS815.71p_contig_4" 4096165 4096892 4096528.5 728 0 "S10.PSN684.h"
"5398" "CBS815.71p_g5843:g" 0 "CBS815.71p_contig_4" 4099892 4100239 4100065.5 348 0 "S10.PSN684.h"
"5399" "CBS815.71p_g5844:g" 0 "CBS815.71p_contig_4" 4100491 4102071 4101281 1581 0 "S10.PSN684.h"
"5400" "CBS815.71p_g5845:g" 0 "CBS815.71p_contig_4" 4102973 4104055 4103514 1083 0 "S10.PSN684.h"
"5401" "CBS815.71p_g5846:g" 0 "CBS815.71p_contig_4" 4104640 4106076 4105358 1437 0 "S10.PSN684.h"
"5402" "CBS815.71p_g5852:g" 0 "CBS815.71p_contig_4" 4128787 4130249 4129518 1463 0 "S10.PSN684.h"
"5403" "CBS815.71p_g5853:g" 0 "CBS815.71p_contig_4" 4130497 4130805 4130651 309 0 "S10.PSN684.h"
"5404" "CBS815.71p_g5854:g" 0 "CBS815.71p_contig_4" 4131845 4132287 4132066 443 0 "S10.PSN684.h"
"5405" "CBS815.71p_g5855:g" 0 "CBS815.71p_contig_4" 4132930 4133886 4133408 957 0 "S10.PSN684.h"
"5406" "CBS815.71p_g5856:g" 0 "CBS815.71p_contig_4" 4134587 4135167 4134877 581 0 "S10.PSN684.h"
"5407" "CBS815.71p_g5857:g" 0 "CBS815.71p_contig_4" 4140761 4141348 4141054.5 588 0 "S10.PSN684.h"
"5408" "CBS815.71p_g5858:g" 0 "CBS815.71p_contig_4" 4144362 4147415 4145888.5 3054 0 "S10.PSN684.h"
"5409" "CBS815.71p_g5859:g" 0 "CBS815.71p_contig_4" 4148104 4151712 4149908 3609 0 "S10.PSN684.h"
"5410" "CBS815.71p_g5860:g" 0 "CBS815.71p_contig_4" 4153133 4155136 4154134.5 2004 0 "S10.PSN684.h"
